STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,crops,Crops,agprdmet,Agricultural production methods,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,NO,Norway,2016,,4.84,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,NO,Norway,2017,,4.78,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,NO,Norway,2018,,4.70,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,NO,Norway,2019,,4.60,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,NO,Norway,2020,,4.58,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,NO,Norway,2021,,4.56,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,NO,Norway,2022,,4.67,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,NO,Norway,2023,,4.66,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,NO,Norway,2024,,4.59,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2003,,0.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2004,,0.5,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2005,,1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2006,,1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2007,,1.8,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2008,,2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2009,,2.3,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2010,,3.3,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2011,,4.1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2012,,4.51,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2013,,4.65,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2014,,4.56,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2015,,4.03,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2016,,3.72,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2017,,3.41,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2018,,3.33,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2019,,3.49,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2020,,3.45,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2021,,3.78,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2022,,3.91,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2023,,4.51,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PL,Poland,2024,,4.88,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2000,,1.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2001,,2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2002,,2.1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2003,,3.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2004,,5.6,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2005,,6.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2006,,7.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2007,,6.3,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2008,,5.7,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2009,,4.3,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2010,,5.8,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2011,,6.1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2012,,5.48,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2013,,5.31,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2014,,5.74,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2015,,6.53,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2016,,6.74,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2017,,6.84,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2018,,5.68,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2019,,7.39,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2020,,8.05,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2021,,19.31,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2022,,19.31,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2023,,22.47,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,PT,Portugal,2024,,21.23,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2005,,0.7,,e,estimated,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2006,,0.8,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2007,,1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2008,,1,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2009,,1.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2010,,1.3,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2011,,1.6,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2012,,2.10,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2013,,2.06,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2014,,2.09,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2015,,1.77,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2016,,1.67,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2017,,1.93,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2018,,2.43,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2019,,2.86,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2020,,3.59,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2021,,4.42,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2022,,5.08,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2023,,5.46,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RO,Romania,2024,,6.16,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2013,,0.23,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2014,,0.27,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2015,,0.44,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2016,,0.41,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2017,,0.39,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2018,,0.55,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2019,,0.61,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2021,,0.67,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2022,,0.72,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2023,,0.85,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,RS,Serbia,2024,,0.83,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2000,,5.9,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2001,,6.6,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2002,,6.8,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2003,,7.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2004,,7,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2005,,7,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2006,,7.2,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2007,,9.9,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2008,,10.9,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2009,,12.8,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2010,,14.3,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2011,,15.7,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2012,,15.76,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2013,,16.50,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2014,,16.53,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2015,,17.14,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2016,,18.30,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2017,,19.16,,,,,
dataflow,ESTAT:SDG_02_40(1.0),Area under organic farming,A,Annual,PC_UAA,Percentage of total utilised agricultural area,UAAXK0000,Utilised agricultural area excluding kitchen gardens,TOTAL,Total fully converted and under conversion to organic farming,SE,Sweden,2018,,20.29,,,,,
